Progress[38930/126614], Elapsed[ 236m], G_Loss[0.261], D_Real_Loss[0.244], D_Fake_Loss[0.782]
Progress[38940/126614], Elapsed[ 237m], G_Loss[0.255], D_Real_Loss[0.148], D_Fake_Loss[0.723]
Progress[38950/126614], Elapsed[ 237m], G_Loss[0.260], D_Real_Loss[0.694], D_Fake_Loss[0.550]
Progress[38960/126614], Elapsed[ 237m], G_Loss[0.297], D_Real_Loss[0.252], D_Fake_Loss[0.326]
Progress[38970/126614], Elapsed[ 237m], G_Loss[0.271], D_Real_Loss[0.169], D_Fake_Loss[0.663]
Progress[38980/126614], Elapsed[ 237m], G_Loss[0.278], D_Real_Loss[0.416], D_Fake_Loss[0.264]
Progress[38990/126614], Elapsed[ 237m], G_Loss[0.268], D_Real_Loss[0.289], D_Fake_Loss[0.503]
Progress[39000/126614], Elapsed[ 237m], G_Loss[0.282], D_Real_Loss[0.455], D_Fake_Loss[0.269]
    Saved train/batch039000_out.png
    Checkpoint saved
Progress[39010/126614], Elapsed[ 237m], G_Loss[0.320], D_Real_Loss[0.637], D_Fake_Loss[0.173]
Progress[39020/126614], Elapsed[ 237m], G_Loss[0.306], D_Real_Loss[0.692], D_Fake_Loss[0.170]
Progress[39030/126614], Elapsed[ 237m], G_Loss[0.259], D_Real_Loss[0.196], D_Fake_Loss[0.477]
Progress[39040/126614], Elapsed[ 237m], G_Loss[0.281], D_Real_Loss[0.502], D_Fake_Loss[0.478]
Progress[39050/126614], Elapsed[ 237m], G_Loss[0.276], D_Real_Loss[0.144], D_Fake_Loss[0.380]
Progress[39060/126614], Elapsed[ 237m], G_Loss[0.282], D_Real_Loss[0.150], D_Fake_Loss[0.420]
Progress[39070/126614], Elapsed[ 238m], G_Loss[0.258], D_Real_Loss[0.353], D_Fake_Loss[0.750]
Progress[39080/126614], Elapsed[ 238m], G_Loss[0.228], D_Real_Loss[0.032], D_Fake_Loss[1.467]
Progress[39090/126614], Elapsed[ 238m], G_Loss[0.270], D_Real_Loss[0.116], D_Fake_Loss[0.493]
Progress[39100/126614], Elapsed[ 238m], G_Loss[0.263], D_Real_Loss[0.295], D_Fake_Loss[0.552]
Progress[39110/126614], Elapsed[ 238m], G_Loss[0.301], D_Real_Loss[0.442], D_Fake_Loss[0.211]
Progress[39120/126614], Elapsed[ 238m], G_Loss[0.342], D_Real_Loss[0.829], D_Fake_Loss[0.098]
Progress[39130/126614], Elapsed[ 238m], G_Loss[0.252], D_Real_Loss[0.415], D_Fake_Loss[0.593]
Progress[39140/126614], Elapsed[ 238m], G_Loss[0.312], D_Real_Loss[0.203], D_Fake_Loss[0.189]
Progress[39150/126614], Elapsed[ 238m], G_Loss[0.286], D_Real_Loss[0.571], D_Fake_Loss[0.229]
Progress[39160/126614], Elapsed[ 238m], G_Loss[0.283], D_Real_Loss[0.289], D_Fake_Loss[0.458]
Progress[39170/126614], Elapsed[ 238m], G_Loss[0.300], D_Real_Loss[0.347], D_Fake_Loss[0.250]
Progress[39180/126614], Elapsed[ 238m], G_Loss[0.271], D_Real_Loss[0.221], D_Fake_Loss[0.390]
Progress[39190/126614], Elapsed[ 238m], G_Loss[0.265], D_Real_Loss[0.422], D_Fake_Loss[0.461]
Progress[39200/126614], Elapsed[ 238m], G_Loss[0.302], D_Real_Loss[0.751], D_Fake_Loss[0.195]
Progress[39210/126614], Elapsed[ 238m], G_Loss[0.279], D_Real_Loss[0.342], D_Fake_Loss[0.394]
Progress[39220/126614], Elapsed[ 238m], G_Loss[0.349], D_Real_Loss[1.110], D_Fake_Loss[0.089]
Progress[39230/126614], Elapsed[ 238m], G_Loss[0.377], D_Real_Loss[0.232], D_Fake_Loss[0.057]
Progress[39240/126614], Elapsed[ 239m], G_Loss[0.263], D_Real_Loss[0.820], D_Fake_Loss[0.481]
Progress[39250/126614], Elapsed[ 239m], G_Loss[0.292], D_Real_Loss[1.150], D_Fake_Loss[0.241]
Progress[39260/126614], Elapsed[ 239m], G_Loss[0.306], D_Real_Loss[0.611], D_Fake_Loss[0.350]
Progress[39270/126614], Elapsed[ 239m], G_Loss[0.295], D_Real_Loss[0.235], D_Fake_Loss[0.225]
Progress[39280/126614], Elapsed[ 239m], G_Loss[0.268], D_Real_Loss[0.342], D_Fake_Loss[0.470]
Progress[39290/126614], Elapsed[ 239m], G_Loss[0.302], D_Real_Loss[0.745], D_Fake_Loss[0.194]
Progress[39300/126614], Elapsed[ 239m], G_Loss[0.356], D_Real_Loss[0.406], D_Fake_Loss[0.096]
Progress[39310/126614], Elapsed[ 239m], G_Loss[0.284], D_Real_Loss[0.104], D_Fake_Loss[0.487]
Progress[39320/126614], Elapsed[ 239m], G_Loss[0.311], D_Real_Loss[0.837], D_Fake_Loss[0.277]
Progress[39330/126614], Elapsed[ 239m], G_Loss[0.256], D_Real_Loss[0.190], D_Fake_Loss[0.548]
Progress[39340/126614], Elapsed[ 239m], G_Loss[0.301], D_Real_Loss[0.392], D_Fake_Loss[0.239]
Progress[39350/126614], Elapsed[ 239m], G_Loss[0.290], D_Real_Loss[0.172], D_Fake_Loss[0.246]
Progress[39360/126614], Elapsed[ 239m], G_Loss[0.288], D_Real_Loss[0.140], D_Fake_Loss[0.372]
Progress[39370/126614], Elapsed[ 239m], G_Loss[0.264], D_Real_Loss[0.451], D_Fake_Loss[0.709]
Progress[39380/126614], Elapsed[ 239m], G_Loss[0.287], D_Real_Loss[0.306], D_Fake_Loss[0.263]
Progress[39390/126614], Elapsed[ 239m], G_Loss[0.304], D_Real_Loss[0.234], D_Fake_Loss[0.456]
Progress[39400/126614], Elapsed[ 239m], G_Loss[0.261], D_Real_Loss[1.281], D_Fake_Loss[0.513]
Progress[39410/126614], Elapsed[ 240m], G_Loss[0.326], D_Real_Loss[0.362], D_Fake_Loss[0.212]
Progress[39420/126614], Elapsed[ 240m], G_Loss[0.293], D_Real_Loss[0.154], D_Fake_Loss[0.487]
Progress[39430/126614], Elapsed[ 240m], G_Loss[0.319], D_Real_Loss[0.228], D_Fake_Loss[0.129]
Progress[39440/126614], Elapsed[ 240m], G_Loss[0.305], D_Real_Loss[0.870], D_Fake_Loss[0.212]
Progress[39450/126614], Elapsed[ 240m], G_Loss[0.275], D_Real_Loss[0.427], D_Fake_Loss[0.459]
Progress[39460/126614], Elapsed[ 240m], G_Loss[0.268], D_Real_Loss[0.669], D_Fake_Loss[0.725]
Progress[39470/126614], Elapsed[ 240m], G_Loss[0.290], D_Real_Loss[1.394], D_Fake_Loss[0.203]
Progress[39480/126614], Elapsed[ 240m], G_Loss[0.280], D_Real_Loss[0.599], D_Fake_Loss[0.404]
Progress[39490/126614], Elapsed[ 240m], G_Loss[0.306], D_Real_Loss[0.437], D_Fake_Loss[0.188]
Progress[39500/126614], Elapsed[ 240m], G_Loss[0.286], D_Real_Loss[0.438], D_Fake_Loss[0.287]
    Saved train/batch039500_out.png
Progress[39510/126614], Elapsed[ 240m], G_Loss[0.280], D_Real_Loss[0.184], D_Fake_Loss[0.282]
Progress[39520/126614], Elapsed[ 240m], G_Loss[0.260], D_Real_Loss[0.821], D_Fake_Loss[0.668]
Progress[39530/126614], Elapsed[ 240m], G_Loss[0.289], D_Real_Loss[0.337], D_Fake_Loss[0.333]
Progress[39540/126614], Elapsed[ 240m], G_Loss[0.292], D_Real_Loss[0.439], D_Fake_Loss[0.277]
Progress[39550/126614], Elapsed[ 240m], G_Loss[0.273], D_Real_Loss[0.364], D_Fake_Loss[0.457]
Progress[39560/126614], Elapsed[ 240m], G_Loss[0.300], D_Real_Loss[0.648], D_Fake_Loss[0.292]
Progress[39570/126614], Elapsed[ 241m], G_Loss[0.297], D_Real_Loss[0.388], D_Fake_Loss[0.255]
Progress[39580/126614], Elapsed[ 241m], G_Loss[0.278], D_Real_Loss[0.322], D_Fake_Loss[0.308]
Progress[39590/126614], Elapsed[ 241m], G_Loss[0.268], D_Real_Loss[0.266], D_Fake_Loss[0.535]
Progress[39600/126614], Elapsed[ 241m], G_Loss[0.259], D_Real_Loss[0.382], D_Fake_Loss[0.561]
Progress[39610/126614], Elapsed[ 241m], G_Loss[0.272], D_Real_Loss[0.285], D_Fake_Loss[0.555]
Progress[39620/126614], Elapsed[ 241m], G_Loss[0.246], D_Real_Loss[0.371], D_Fake_Loss[0.636]
Progress[39630/126614], Elapsed[ 241m], G_Loss[0.283], D_Real_Loss[0.181], D_Fake_Loss[0.429]
Progress[39640/126614], Elapsed[ 241m], G_Loss[0.304], D_Real_Loss[0.201], D_Fake_Loss[0.320]
Progress[39650/126614], Elapsed[ 241m], G_Loss[0.259], D_Real_Loss[0.604], D_Fake_Loss[0.582]
Progress[39660/126614], Elapsed[ 241m], G_Loss[0.300], D_Real_Loss[0.166], D_Fake_Loss[0.266]
Progress[39670/126614], Elapsed[ 241m], G_Loss[0.274], D_Real_Loss[0.756], D_Fake_Loss[0.451]
Progress[39680/126614], Elapsed[ 241m], G_Loss[0.282], D_Real_Loss[0.644], D_Fake_Loss[0.371]
Progress[39690/126614], Elapsed[ 241m], G_Loss[0.283], D_Real_Loss[0.162], D_Fake_Loss[0.609]
Progress[39700/126614], Elapsed[ 241m], G_Loss[0.320], D_Real_Loss[0.633], D_Fake_Loss[0.203]
Progress[39710/126614], Elapsed[ 241m], G_Loss[0.236], D_Real_Loss[0.305], D_Fake_Loss[0.761]
Progress[39720/126614], Elapsed[ 241m], G_Loss[0.293], D_Real_Loss[1.076], D_Fake_Loss[0.259]
Progress[39730/126614], Elapsed[ 242m], G_Loss[0.274], D_Real_Loss[0.583], D_Fake_Loss[0.425]
Progress[39740/126614], Elapsed[ 242m], G_Loss[0.305], D_Real_Loss[0.361], D_Fake_Loss[0.322]
Progress[39750/126614], Elapsed[ 242m], G_Loss[0.272], D_Real_Loss[0.676], D_Fake_Loss[0.419]
Progress[39760/126614], Elapsed[ 242m], G_Loss[0.292], D_Real_Loss[0.457], D_Fake_Loss[0.281]
Progress[39770/126614], Elapsed[ 242m], G_Loss[0.283], D_Real_Loss[0.264], D_Fake_Loss[0.463]
Progress[39780/126614], Elapsed[ 242m], G_Loss[0.253], D_Real_Loss[0.329], D_Fake_Loss[0.660]
Progress[39790/126614], Elapsed[ 242m], G_Loss[0.275], D_Real_Loss[0.319], D_Fake_Loss[0.442]
Progress[39800/126614], Elapsed[ 242m], G_Loss[0.311], D_Real_Loss[0.366], D_Fake_Loss[0.162]
Progress[39810/126614], Elapsed[ 242m], G_Loss[0.272], D_Real_Loss[0.490], D_Fake_Loss[0.561]
Progress[39820/126614], Elapsed[ 242m], G_Loss[0.289], D_Real_Loss[0.212], D_Fake_Loss[0.409]
Progress[39830/126614], Elapsed[ 242m], G_Loss[0.280], D_Real_Loss[0.306], D_Fake_Loss[0.339]
Progress[39840/126614], Elapsed[ 242m], G_Loss[0.298], D_Real_Loss[0.581], D_Fake_Loss[0.248]
Progress[39850/126614], Elapsed[ 242m], G_Loss[0.294], D_Real_Loss[0.577], D_Fake_Loss[0.305]
Progress[39860/126614], Elapsed[ 242m], G_Loss[0.298], D_Real_Loss[0.917], D_Fake_Loss[0.369]
Progress[39870/126614], Elapsed[ 242m], G_Loss[0.292], D_Real_Loss[0.246], D_Fake_Loss[0.638]
Progress[39880/126614], Elapsed[ 242m], G_Loss[0.227], D_Real_Loss[0.369], D_Fake_Loss[1.420]
Progress[39890/126614], Elapsed[ 242m], G_Loss[0.258], D_Real_Loss[0.209], D_Fake_Loss[0.539]
Progress[39900/126614], Elapsed[ 243m], G_Loss[0.250], D_Real_Loss[0.241], D_Fake_Loss[0.556]
Progress[39910/126614], Elapsed[ 243m], G_Loss[0.288], D_Real_Loss[0.434], D_Fake_Loss[0.430]
Progress[39920/126614], Elapsed[ 243m], G_Loss[0.288], D_Real_Loss[0.202], D_Fake_Loss[0.230]
Progress[39930/126614], Elapsed[ 243m], G_Loss[0.307], D_Real_Loss[0.398], D_Fake_Loss[0.267]
Progress[39940/126614], Elapsed[ 243m], G_Loss[0.312], D_Real_Loss[0.416], D_Fake_Loss[0.221]
Progress[39950/126614], Elapsed[ 243m], G_Loss[0.295], D_Real_Loss[0.504], D_Fake_Loss[0.217]
Progress[39960/126614], Elapsed[ 243m], G_Loss[0.244], D_Real_Loss[0.199], D_Fake_Loss[1.384]
Progress[39970/126614], Elapsed[ 243m], G_Loss[0.252], D_Real_Loss[0.499], D_Fake_Loss[0.696]
Progress[39980/126614], Elapsed[ 243m], G_Loss[0.276], D_Real_Loss[0.750], D_Fake_Loss[0.369]
Progress[39990/126614], Elapsed[ 243m], G_Loss[0.316], D_Real_Loss[0.432], D_Fake_Loss[0.205]
Progress[40000/126614], Elapsed[ 243m], G_Loss[0.250], D_Real_Loss[0.651], D_Fake_Loss[0.735]
    Saved train/batch040000_out.png
    Checkpoint saved
Progress[40010/126614], Elapsed[ 243m], G_Loss[0.283], D_Real_Loss[0.545], D_Fake_Loss[0.223]
Progress[40020/126614], Elapsed[ 243m], G_Loss[0.315], D_Real_Loss[0.303], D_Fake_Loss[0.154]
Progress[40030/126614], Elapsed[ 243m], G_Loss[0.308], D_Real_Loss[0.731], D_Fake_Loss[0.163]
Progress[40040/126614], Elapsed[ 244m], G_Loss[0.282], D_Real_Loss[0.258], D_Fake_Loss[0.272]
Progress[40050/126614], Elapsed[ 244m], G_Loss[0.279], D_Real_Loss[0.240], D_Fake_Loss[0.373]
Progress[40060/126614], Elapsed[ 244m], G_Loss[0.300], D_Real_Loss[0.723], D_Fake_Loss[0.205]
Progress[40070/126614], Elapsed[ 244m], G_Loss[0.243], D_Real_Loss[0.179], D_Fake_Loss[0.740]
Progress[40080/126614], Elapsed[ 244m], G_Loss[0.258], D_Real_Loss[0.219], D_Fake_Loss[0.659]
Progress[40090/126614], Elapsed[ 244m], G_Loss[0.256], D_Real_Loss[0.435], D_Fake_Loss[0.367]
Progress[40100/126614], Elapsed[ 244m], G_Loss[0.331], D_Real_Loss[0.120], D_Fake_Loss[0.195]
Progress[40110/126614], Elapsed[ 244m], G_Loss[0.278], D_Real_Loss[0.506], D_Fake_Loss[0.380]
Progress[40120/126614], Elapsed[ 244m], G_Loss[0.287], D_Real_Loss[0.589], D_Fake_Loss[0.207]
Progress[40130/126614], Elapsed[ 244m], G_Loss[0.275], D_Real_Loss[1.105], D_Fake_Loss[0.440]
Progress[40140/126614], Elapsed[ 244m], G_Loss[0.282], D_Real_Loss[0.173], D_Fake_Loss[0.306]
Progress[40150/126614], Elapsed[ 244m], G_Loss[0.264], D_Real_Loss[0.396], D_Fake_Loss[0.724]
Progress[40160/126614], Elapsed[ 244m], G_Loss[0.360], D_Real_Loss[1.633], D_Fake_Loss[0.071]
Progress[40170/126614], Elapsed[ 244m], G_Loss[0.305], D_Real_Loss[0.280], D_Fake_Loss[0.354]
Progress[40180/126614], Elapsed[ 244m], G_Loss[0.288], D_Real_Loss[0.549], D_Fake_Loss[0.313]
Progress[40190/126614], Elapsed[ 244m], G_Loss[0.259], D_Real_Loss[0.676], D_Fake_Loss[0.602]
Progress[40200/126614], Elapsed[ 244m], G_Loss[0.275], D_Real_Loss[0.372], D_Fake_Loss[0.590]
Progress[40210/126614], Elapsed[ 245m], G_Loss[0.365], D_Real_Loss[0.477], D_Fake_Loss[0.086]
Progress[40220/126614], Elapsed[ 245m], G_Loss[0.297], D_Real_Loss[0.509], D_Fake_Loss[0.310]
Progress[40230/126614], Elapsed[ 245m], G_Loss[0.263], D_Real_Loss[0.809], D_Fake_Loss[0.459]
Progress[40240/126614], Elapsed[ 245m], G_Loss[0.266], D_Real_Loss[0.592], D_Fake_Loss[0.510]
Progress[40250/126614], Elapsed[ 245m], G_Loss[0.261], D_Real_Loss[0.397], D_Fake_Loss[0.571]
Progress[40260/126614], Elapsed[ 245m], G_Loss[0.279], D_Real_Loss[1.112], D_Fake_Loss[0.447]
Progress[40270/126614], Elapsed[ 245m], G_Loss[0.278], D_Real_Loss[0.359], D_Fake_Loss[0.446]
Progress[40280/126614], Elapsed[ 245m], G_Loss[0.274], D_Real_Loss[0.486], D_Fake_Loss[0.304]
Progress[40290/126614], Elapsed[ 245m], G_Loss[0.266], D_Real_Loss[0.194], D_Fake_Loss[0.697]
Progress[40300/126614], Elapsed[ 245m], G_Loss[0.260], D_Real_Loss[0.231], D_Fake_Loss[0.566]
Progress[40310/126614], Elapsed[ 245m], G_Loss[0.249], D_Real_Loss[0.359], D_Fake_Loss[1.040]
Progress[40320/126614], Elapsed[ 245m], G_Loss[0.280], D_Real_Loss[0.621], D_Fake_Loss[0.525]
Progress[40330/126614], Elapsed[ 245m], G_Loss[0.284], D_Real_Loss[0.276], D_Fake_Loss[0.307]
Progress[40340/126614], Elapsed[ 245m], G_Loss[0.278], D_Real_Loss[0.163], D_Fake_Loss[0.571]
Progress[40350/126614], Elapsed[ 245m], G_Loss[0.272], D_Real_Loss[0.146], D_Fake_Loss[0.366]
Progress[40360/126614], Elapsed[ 245m], G_Loss[0.241], D_Real_Loss[0.474], D_Fake_Loss[1.008]
Progress[40370/126614], Elapsed[ 245m], G_Loss[0.234], D_Real_Loss[0.306], D_Fake_Loss[0.906]
Progress[40380/126614], Elapsed[ 246m], G_Loss[0.251], D_Real_Loss[0.261], D_Fake_Loss[0.796]
Progress[40390/126614], Elapsed[ 246m], G_Loss[0.279], D_Real_Loss[0.618], D_Fake_Loss[0.294]
Progress[40400/126614], Elapsed[ 246m], G_Loss[0.271], D_Real_Loss[0.423], D_Fake_Loss[0.408]
Progress[40410/126614], Elapsed[ 246m], G_Loss[0.285], D_Real_Loss[0.539], D_Fake_Loss[0.283]
Progress[40420/126614], Elapsed[ 246m], G_Loss[0.249], D_Real_Loss[0.284], D_Fake_Loss[1.027]
Progress[40430/126614], Elapsed[ 246m], G_Loss[0.260], D_Real_Loss[0.424], D_Fake_Loss[0.588]
Progress[40440/126614], Elapsed[ 246m], G_Loss[0.256], D_Real_Loss[0.321], D_Fake_Loss[0.523]
Progress[40450/126614], Elapsed[ 246m], G_Loss[0.258], D_Real_Loss[0.424], D_Fake_Loss[0.588]
Progress[40460/126614], Elapsed[ 246m], G_Loss[0.319], D_Real_Loss[0.902], D_Fake_Loss[0.192]
Progress[40470/126614], Elapsed[ 246m], G_Loss[0.290], D_Real_Loss[0.192], D_Fake_Loss[0.392]
Progress[40480/126614], Elapsed[ 246m], G_Loss[0.276], D_Real_Loss[0.595], D_Fake_Loss[0.255]
Progress[40490/126614], Elapsed[ 246m], G_Loss[0.311], D_Real_Loss[0.654], D_Fake_Loss[0.267]
Progress[40500/126614], Elapsed[ 246m], G_Loss[0.283], D_Real_Loss[0.468], D_Fake_Loss[0.490]
    Saved train/batch040500_out.png
Progress[40510/126614], Elapsed[ 246m], G_Loss[0.239], D_Real_Loss[0.190], D_Fake_Loss[1.291]
Progress[40520/126614], Elapsed[ 246m], G_Loss[0.249], D_Real_Loss[0.114], D_Fake_Loss[0.721]
Progress[40530/126614], Elapsed[ 247m], G_Loss[0.338], D_Real_Loss[0.502], D_Fake_Loss[0.162]
Progress[40540/126614], Elapsed[ 247m], G_Loss[0.280], D_Real_Loss[0.104], D_Fake_Loss[0.533]
Progress[40550/126614], Elapsed[ 247m], G_Loss[0.282], D_Real_Loss[0.429], D_Fake_Loss[0.456]
Progress[40560/126614], Elapsed[ 247m], G_Loss[0.274], D_Real_Loss[0.272], D_Fake_Loss[0.433]
Progress[40570/126614], Elapsed[ 247m], G_Loss[0.316], D_Real_Loss[0.132], D_Fake_Loss[0.150]
Progress[40580/126614], Elapsed[ 247m], G_Loss[0.328], D_Real_Loss[0.570], D_Fake_Loss[0.275]
Progress[40590/126614], Elapsed[ 247m], G_Loss[0.300], D_Real_Loss[0.357], D_Fake_Loss[0.196]
Progress[40600/126614], Elapsed[ 247m], G_Loss[0.279], D_Real_Loss[0.427], D_Fake_Loss[0.354]
Progress[40610/126614], Elapsed[ 247m], G_Loss[0.294], D_Real_Loss[0.271], D_Fake_Loss[0.231]
Progress[40620/126614], Elapsed[ 247m], G_Loss[0.240], D_Real_Loss[0.233], D_Fake_Loss[0.865]
Progress[40630/126614], Elapsed[ 247m], G_Loss[0.268], D_Real_Loss[0.139], D_Fake_Loss[0.447]
Progress[40640/126614], Elapsed[ 247m], G_Loss[0.272], D_Real_Loss[0.241], D_Fake_Loss[0.530]
Progress[40650/126614], Elapsed[ 247m], G_Loss[0.259], D_Real_Loss[0.465], D_Fake_Loss[0.512]
Progress[40660/126614], Elapsed[ 247m], G_Loss[0.266], D_Real_Loss[0.239], D_Fake_Loss[0.413]
Progress[40670/126614], Elapsed[ 247m], G_Loss[0.309], D_Real_Loss[0.725], D_Fake_Loss[0.220]
Progress[40680/126614], Elapsed[ 247m], G_Loss[0.266], D_Real_Loss[0.207], D_Fake_Loss[0.600]
Progress[40690/126614], Elapsed[ 247m], G_Loss[0.327], D_Real_Loss[0.986], D_Fake_Loss[0.146]
Progress[40700/126614], Elapsed[ 248m], G_Loss[0.285], D_Real_Loss[0.517], D_Fake_Loss[0.297]
Progress[40710/126614], Elapsed[ 248m], G_Loss[0.272], D_Real_Loss[0.347], D_Fake_Loss[0.486]
Progress[40720/126614], Elapsed[ 248m], G_Loss[0.294], D_Real_Loss[0.533], D_Fake_Loss[0.364]
Progress[40730/126614], Elapsed[ 248m], G_Loss[0.268], D_Real_Loss[0.383], D_Fake_Loss[0.418]
Progress[40740/126614], Elapsed[ 248m], G_Loss[0.270], D_Real_Loss[0.240], D_Fake_Loss[0.529]
Progress[40750/126614], Elapsed[ 248m], G_Loss[0.268], D_Real_Loss[0.231], D_Fake_Loss[0.402]
Progress[40760/126614], Elapsed[ 248m], G_Loss[0.263], D_Real_Loss[0.571], D_Fake_Loss[0.594]
Progress[40770/126614], Elapsed[ 248m], G_Loss[0.251], D_Real_Loss[0.152], D_Fake_Loss[1.043]
Progress[40780/126614], Elapsed[ 248m], G_Loss[0.274], D_Real_Loss[0.329], D_Fake_Loss[0.416]
Progress[40790/126614], Elapsed[ 248m], G_Loss[0.278], D_Real_Loss[0.325], D_Fake_Loss[0.516]
Progress[40800/126614], Elapsed[ 248m], G_Loss[0.283], D_Real_Loss[0.354], D_Fake_Loss[0.388]
Progress[40810/126614], Elapsed[ 248m], G_Loss[0.254], D_Real_Loss[0.690], D_Fake_Loss[0.456]
Progress[40820/126614], Elapsed[ 248m], G_Loss[0.289], D_Real_Loss[0.532], D_Fake_Loss[0.280]
Progress[40830/126614], Elapsed[ 248m], G_Loss[0.272], D_Real_Loss[0.165], D_Fake_Loss[0.478]
Progress[40840/126614], Elapsed[ 248m], G_Loss[0.281], D_Real_Loss[0.376], D_Fake_Loss[0.426]
Progress[40850/126614], Elapsed[ 248m], G_Loss[0.256], D_Real_Loss[1.022], D_Fake_Loss[0.555]
Progress[40860/126614], Elapsed[ 248m], G_Loss[0.257], D_Real_Loss[0.253], D_Fake_Loss[0.503]
Progress[40870/126614], Elapsed[ 249m], G_Loss[0.254], D_Real_Loss[0.304], D_Fake_Loss[0.940]
Progress[40880/126614], Elapsed[ 249m], G_Loss[0.275], D_Real_Loss[0.171], D_Fake_Loss[0.293]
Progress[40890/126614], Elapsed[ 249m], G_Loss[0.298], D_Real_Loss[0.663], D_Fake_Loss[0.223]
Progress[40900/126614], Elapsed[ 249m], G_Loss[0.235], D_Real_Loss[0.570], D_Fake_Loss[1.086]
Progress[40910/126614], Elapsed[ 249m], G_Loss[0.288], D_Real_Loss[0.065], D_Fake_Loss[0.351]
Progress[40920/126614], Elapsed[ 249m], G_Loss[0.259], D_Real_Loss[0.158], D_Fake_Loss[0.480]
Progress[40930/126614], Elapsed[ 249m], G_Loss[0.292], D_Real_Loss[0.308], D_Fake_Loss[0.259]
Progress[40940/126614], Elapsed[ 249m], G_Loss[0.278], D_Real_Loss[0.266], D_Fake_Loss[0.474]
Progress[40950/126614], Elapsed[ 249m], G_Loss[0.321], D_Real_Loss[1.019], D_Fake_Loss[0.118]
Progress[40960/126614], Elapsed[ 249m], G_Loss[0.345], D_Real_Loss[0.493], D_Fake_Loss[0.136]
Progress[40970/126614], Elapsed[ 249m], G_Loss[0.281], D_Real_Loss[0.364], D_Fake_Loss[0.263]
Progress[40980/126614], Elapsed[ 249m], G_Loss[0.262], D_Real_Loss[0.333], D_Fake_Loss[0.411]
Progress[40990/126614], Elapsed[ 249m], G_Loss[0.326], D_Real_Loss[0.622], D_Fake_Loss[0.149]
Progress[41000/126614], Elapsed[ 249m], G_Loss[0.283], D_Real_Loss[0.148], D_Fake_Loss[0.398]
    Saved train/batch041000_out.png
    Checkpoint saved
Progress[41010/126614], Elapsed[ 250m], G_Loss[0.252], D_Real_Loss[0.490], D_Fake_Loss[0.460]
Progress[41020/126614], Elapsed[ 250m], G_Loss[0.249], D_Real_Loss[0.100], D_Fake_Loss[0.844]
Progress[41030/126614], Elapsed[ 250m], G_Loss[0.266], D_Real_Loss[0.440], D_Fake_Loss[0.443]
Progress[41040/126614], Elapsed[ 250m], G_Loss[0.250], D_Real_Loss[0.131], D_Fake_Loss[0.710]
Progress[41050/126614], Elapsed[ 250m], G_Loss[0.273], D_Real_Loss[0.240], D_Fake_Loss[0.361]
Progress[41060/126614], Elapsed[ 250m], G_Loss[0.289], D_Real_Loss[0.231], D_Fake_Loss[0.340]
Progress[41070/126614], Elapsed[ 250m], G_Loss[0.313], D_Real_Loss[0.915], D_Fake_Loss[0.313]
Progress[41080/126614], Elapsed[ 250m], G_Loss[0.273], D_Real_Loss[0.505], D_Fake_Loss[0.459]
Progress[41090/126614], Elapsed[ 250m], G_Loss[0.276], D_Real_Loss[0.759], D_Fake_Loss[0.308]
Progress[41100/126614], Elapsed[ 250m], G_Loss[0.310], D_Real_Loss[0.530], D_Fake_Loss[0.216]
Progress[41110/126614], Elapsed[ 250m], G_Loss[0.241], D_Real_Loss[0.296], D_Fake_Loss[1.051]
Progress[41120/126614], Elapsed[ 250m], G_Loss[0.269], D_Real_Loss[0.237], D_Fake_Loss[0.605]
Progress[41130/126614], Elapsed[ 250m], G_Loss[0.268], D_Real_Loss[0.235], D_Fake_Loss[0.543]
Progress[41140/126614], Elapsed[ 250m], G_Loss[0.286], D_Real_Loss[0.269], D_Fake_Loss[0.248]
Progress[41150/126614], Elapsed[ 250m], G_Loss[0.244], D_Real_Loss[0.231], D_Fake_Loss[0.984]
Progress[41160/126614], Elapsed[ 250m], G_Loss[0.309], D_Real_Loss[0.551], D_Fake_Loss[0.175]
Progress[41170/126614], Elapsed[ 251m], G_Loss[0.323], D_Real_Loss[0.686], D_Fake_Loss[0.175]
Progress[41180/126614], Elapsed[ 251m], G_Loss[0.298], D_Real_Loss[0.767], D_Fake_Loss[0.231]
Progress[41190/126614], Elapsed[ 251m], G_Loss[0.255], D_Real_Loss[0.205], D_Fake_Loss[1.085]
Progress[41200/126614], Elapsed[ 251m], G_Loss[0.248], D_Real_Loss[0.534], D_Fake_Loss[0.678]
Progress[41210/126614], Elapsed[ 251m], G_Loss[0.286], D_Real_Loss[0.478], D_Fake_Loss[0.263]
Progress[41220/126614], Elapsed[ 251m], G_Loss[0.249], D_Real_Loss[0.415], D_Fake_Loss[0.723]
Progress[41230/126614], Elapsed[ 251m], G_Loss[0.260], D_Real_Loss[0.250], D_Fake_Loss[0.530]
Progress[41240/126614], Elapsed[ 251m], G_Loss[0.276], D_Real_Loss[0.260], D_Fake_Loss[0.358]
Progress[41250/126614], Elapsed[ 251m], G_Loss[0.256], D_Real_Loss[0.351], D_Fake_Loss[0.623]
Progress[41260/126614], Elapsed[ 251m], G_Loss[0.274], D_Real_Loss[0.533], D_Fake_Loss[0.450]
Progress[41270/126614], Elapsed[ 251m], G_Loss[0.286], D_Real_Loss[0.593], D_Fake_Loss[0.341]
